,populacja_razem,populacja_lokale,populacja_k_razem,populacja_m_razem,populacja_00_04,populacja_05_09,populacja_10_14,populacja_15_19,populacja_20_24,populacja_25_29,populacja_30_34,populacja_35_39,populacja_40_44,populacja_45_49,populacja_50_54,populacja_55_59,populacja_60_64,populacja_65_69,populacja_70_74,populacja_75_99,msw_2012_lokale,msw_2013_lokale,msw_2014_lokale,msw_2015_lokale,msw_2016_lokale,msw_2012_popul_razem,msw_2013_popul_razem,msw_2014_popul_razem,msw_2015_popul_razem,msw_2016_popul_razem,budynki_all,budynki_mieszkalne,geometry,war
11330,103,24,68,35,3,1,5,4,6,5,6,4,4,8,6,9,4,7,6,25,23,21,22,24,24,104,102,101,105,103,31,16,"POLYGON ((19.86884533222103 50.06308968905694, 19.86538022510932 50.06339132784704, 19.86584319103393 50.06561576203144, 19.86930845572792 50.06531410706825, 19.86884533222103 50.06308968905694))",True
11331,153,51,80,73,7,6,6,2,9,15,10,13,7,12,8,9,12,11,9,17,49,50,50,50,51,147,152,154,154,153,58,54,"POLYGON ((19.86930845572792 50.06531410706825, 19.86584319103393 50.06561576203144, 19.86630621088324 50.06784019206453, 19.86977163317714 50.06753852092621, 19.86930845572792 50.06531410706825))",True
11332,130,51,61,69,10,13,8,4,6,4,8,15,12,7,20,5,6,2,1,9,35,36,36,38,42,95,103,105,107,113,15,14,"POLYGON ((19.87370040444614 50.06946113808134, 19.87023486457754 50.06976293063142, 19.87069814993805 50.07198733618414, 19.87416384743464 50.07168552744975, 19.87370040444614 50.06946113808134))",True
11333,190,85,98,92,17,10,6,5,16,22,15,13,9,6,11,20,15,12,2,11,52,57,60,69,71,131,149,148,161,162,52,47,"POLYGON ((19.87323701543533 50.06723674455863, 19.86977163317714 50.06753852092621, 19.87023486457754 50.06976293063142, 19.87370040444614 50.06946113808134, 19.87323701543533 50.06723674455863))",True
11334,68,22,31,37,7,3,2,1,4,3,9,6,5,7,4,5,2,6,2,2,21,22,21,21,20,64,66,65,65,64,39,31,"POLYGON ((19.86977163317714 50.06753852092621, 19.86630621088324 50.06784019206453, 19.86676928466612 50.07006461794663, 19.87023486457754 50.06976293063142, 19.86977163317714 50.06753852092621))",True
11335,76,34,52,24,6,5,2,2,4,4,5,27,3,5,1,5,0,0,5,2,16,17,20,23,24,43,44,49,55,57,14,12,"POLYGON ((19.87023486457754 50.06976293063142, 19.86676928466612 50.07006461794663, 19.86723241239152 50.07228903967833, 19.87069814993805 50.07198733618414, 19.87023486457754 50.06976293063142))",True
11336,69,28,36,33,7,8,1,1,4,3,3,9,2,1,4,5,10,6,3,2,24,24,24,25,27,60,59,65,66,68,21,21,"POLYGON ((19.89449280203264 50.06764817296023, 19.89102750269345 50.06795059687784, 19.89149173371584 50.07017490524364, 19.89495719064065 50.06987246510933, 19.89449280203264 50.06764817296023))",True
11337,10,4,6,4,0,0,0,0,0,1,2,0,1,1,0,0,3,1,1,0,5,5,4,4,4,11,11,10,10,10,7,6,"POLYGON ((19.89402846750813 50.06542387664513, 19.89056332573685 50.06572628434802, 19.89102750269345 50.06795059687784, 19.89449280203264 50.06764817296023, 19.89402846750813 50.06542387664513))",True
11338,9,3,5,4,0,1,0,0,0,1,2,1,0,0,0,2,1,1,0,0,3,3,3,3,3,9,9,9,9,9,6,6,"POLYGON ((19.89056332573685 50.06572628434802, 19.88709814385183 50.06602858683326, 19.88756216323345 50.06825291557245, 19.89102750269345 50.06795059687784, 19.89056332573685 50.06572628434802))",True
11339,63,23,23,40,2,3,2,7,7,5,3,7,1,1,2,5,4,7,4,3,17,17,18,18,17,52,51,53,53,52,15,15,"POLYGON ((19.89102750269345 50.06795059687784, 19.88756216323345 50.06825291557245, 19.88802623666324 50.07047724014954, 19.89149173371584 50.07017490524364, 19.89102750269345 50.06795059687784))",True
11340,13,4,8,5,1,1,2,1,0,0,0,1,2,0,3,1,1,0,0,0,3,3,3,3,4,15,13,14,13,13,4,4,"POLYGON ((19.89356418705803 50.06319957616372, 19.89009920283704 50.06350196765376, 19.89056332573685 50.06572628434802, 19.89402846750813 50.06542387664513, 19.89356418705803 50.06319957616372))",True
11341,147,56,75,72,10,13,4,10,8,7,8,16,8,6,12,10,7,12,5,11,52,51,55,58,56,150,148,155,157,147,47,45,"POLYGON ((19.89309996067335 50.06097527151557, 19.88963513398505 50.06127764679461, 19.89009920283704 50.06350196765376, 19.89356418705803 50.06319957616372, 19.89309996067335 50.06097527151557))",True
11342,106,39,53,53,2,2,1,2,11,17,10,6,1,5,8,9,9,9,6,8,33,34,33,33,33,97,97,94,96,95,47,40,"POLYGON ((19.88963513398505 50.06127764679461, 19.88617026719725 50.06157991686692, 19.88663417850944 50.06380425393152, 19.89009920283704 50.06350196765376, 19.88963513398505 50.06127764679461))",True
11343,100,35,50,50,9,7,4,5,4,8,13,5,3,7,10,4,5,8,4,4,29,30,28,32,35,97,94,91,94,100,38,31,"POLYGON ((19.89009920283704 50.06350196765376, 19.88663417850944 50.06380425393152, 19.88709814385183 50.06602858683326, 19.89056332573685 50.06572628434802, 19.89009920283704 50.06350196765376))",True
11344,199,68,110,89,9,9,6,13,12,8,19,13,10,11,17,15,14,2,10,31,55,55,56,61,64,181,180,182,192,192,74,65,"POLYGON ((19.88663417850944 50.06380425393152, 19.88316911408834 50.06410643499515, 19.88363292186625 50.06633078409883, 19.88709814385183 50.06602858683326, 19.88663417850944 50.06380425393152))",True
11345,117,50,60,57,9,10,6,6,3,4,8,6,11,5,7,5,9,12,7,9,36,38,39,45,48,90,87,93,110,113,45,42,"POLYGON ((19.88617026719725 50.06157991686692, 19.88270536032304 50.06188208173046, 19.88316911408834 50.06410643499515, 19.88663417850944 50.06380425393152, 19.88617026719725 50.06157991686692))",True
11346,47,16,24,23,1,2,4,1,4,1,3,3,2,4,3,3,8,5,2,1,15,15,15,16,16,43,44,44,47,47,19,16,"POLYGON ((19.88270536032304 50.06188208173046, 19.87924041337524 50.06218414138305, 19.87970400958654 50.06440851084252, 19.88316911408834 50.06410643499515, 19.88270536032304 50.06188208173046))",True
11347,240,90,121,119,11,8,11,10,22,14,34,20,13,14,3,16,22,14,14,14,75,76,77,77,81,225,225,225,221,223,73,68,"POLYGON ((19.88316911408834 50.06410643499515, 19.87970400958654 50.06440851084252, 19.88016765979294 50.06663287614295, 19.88363292186625 50.06633078409883, 19.88316911408834 50.06410643499515))",True
11348,110,36,61,49,6,7,10,6,4,7,12,7,11,4,4,4,8,7,6,7,29,31,31,31,36,106,104,103,104,110,45,38,"POLYGON ((19.88756216323345 50.06825291557245, 19.88409678366573 50.06855512904205, 19.88456069949584 50.07077946982503, 19.88802623666324 50.07047724014954, 19.88756216323345 50.06825291557245))",True
11349,76,29,42,34,5,4,2,2,3,6,5,4,4,7,7,5,6,3,5,8,29,29,29,29,29,76,72,72,72,76,30,26,"POLYGON ((19.88709814385183 50.06602858683326, 19.88363292186625 50.06633078409883, 19.88409678366573 50.06855512904205, 19.88756216323345 50.06825291557245, 19.88709814385183 50.06602858683326))",True
11350,131,39,71,60,8,4,8,8,13,5,8,12,15,13,8,4,5,8,4,8,35,37,38,38,39,122,130,135,131,131,42,38,"POLYGON ((19.88363292186625 50.06633078409883, 19.88016765979294 50.06663287614295, 19.88063136400323 50.06885723728472, 19.88409678366573 50.06855512904205, 19.88363292186625 50.06633078409883))",True
11351,48,21,26,22,4,2,2,4,3,3,5,1,4,2,4,2,2,4,2,4,19,17,19,19,21,43,44,48,45,48,19,14,"POLYGON ((19.88409678366573 50.06855512904205, 19.88063136400323 50.06885723728472, 19.88109512222653 50.07108159426821, 19.88456069949584 50.07077946982503, 19.88409678366573 50.06855512904205))",True
11352,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,10,7,"POLYGON ((19.90835359792245 50.06643742509873, 19.90488845919603 50.06674026988886, 19.90535332051795 50.06896451335544, 19.90881861680144 50.06866165232712, 19.90835359792245 50.06643742509873))",True
11353,370,160,179,191,7,7,15,27,36,12,17,12,22,34,15,22,18,17,23,86,145,139,137,143,144,351,336,333,339,338,75,66,"POLYGON ((19.90788863319714 50.06421319369665, 19.90442365201034 50.06451602225043, 19.90488845919603 50.06674026988886, 19.90835359792245 50.06643742509873, 19.90788863319714 50.06421319369665))",True
11354,162,56,81,81,2,8,10,14,11,10,12,9,10,3,10,6,14,20,7,16,51,51,51,51,50,161,159,152,151,150,46,42,"POLYGON ((19.90442365201034 50.06451602225043, 19.90095863065793 50.06481874559442, 19.90142328029705 50.06704300946374, 19.90488845919603 50.06674026988886, 19.90442365201034 50.06451602225043))",True
11355,62,26,29,33,2,1,1,3,1,1,4,6,3,3,4,1,4,7,11,10,24,24,24,25,26,62,63,63,64,62,9,6,"POLYGON ((19.90488845919603 50.06674026988886, 19.90142328029705 50.06704300946374, 19.90188798405465 50.06926726916322, 19.90535332051795 50.06896451335544, 19.90488845919603 50.06674026988886))",True
11356,38,16,18,20,2,2,0,0,5,0,3,3,1,1,2,2,6,3,1,7,17,17,17,17,16,42,40,41,40,38,11,10,"POLYGON ((19.90742372261665 50.06198895812043, 19.90395889895175 50.06229177043983, 19.90442365201034 50.06451602225043, 19.90788863319714 50.06421319369665, 19.90742372261665 50.06198895812043))",True
11357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.90695886617184 50.05976471836973, 19.90349420001144 50.06006751445664, 19.90395889895175 50.06229177043983, 19.90742372261665 50.06198895812043, 19.90695886617184 50.05976471836973))",True
11358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.90349420001144 50.06006751445664, 19.90002949369955 50.06037020534453, 19.90049403512844 50.06259447755484, 19.90395889895175 50.06229177043983, 19.90349420001144 50.06006751445664))",True
11359,56,24,34,22,1,2,2,6,5,2,1,3,4,2,7,2,1,7,3,8,23,21,20,20,22,60,55,53,50,52,26,22,"POLYGON ((19.90395889895175 50.06229177043983, 19.90049403512844 50.06259447755484, 19.90095863065793 50.06481874559442, 19.90442365201034 50.06451602225043, 19.90395889895175 50.06229177043983))",True
11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,2,1,"POLYGON ((19.90049403512844 50.06259447755484, 19.89702913115945 50.06289707946345, 19.89749356915284 50.06512136372665, 19.90095863065793 50.06481874559442, 19.90049403512844 50.06259447755484))",True
11361,7,4,4,3,0,0,0,0,0,1,0,0,2,0,0,1,0,1,2,0,4,4,4,4,4,7,7,7,7,7,3,3,"POLYGON ((19.90002949369955 50.06037020534453, 19.89656474724913 50.06067279103155, 19.89702913115945 50.06289707946345, 19.90049403512844 50.06259447755484, 19.90002949369955 50.06037020534453))",True
11362,74,27,37,37,4,3,4,4,8,2,2,7,2,7,7,4,1,7,5,7,30,28,27,27,27,74,74,73,75,74,30,28,"POLYGON ((19.89656474724913 50.06067279103155, 19.89309996067335 50.06097527151557, 19.89356418705803 50.06319957616372, 19.89702913115945 50.06289707946345, 19.89656474724913 50.06067279103155))",True
11363,5,2,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,2,2,2,2,6,6,5,5,5,3,2,"POLYGON ((19.89702913115945 50.06289707946345, 19.89356418705803 50.06319957616372, 19.89402846750813 50.06542387664513, 19.89749356915284 50.06512136372665, 19.89702913115945 50.06289707946345))",True
11364,365,166,221,144,14,9,4,5,9,21,123,26,10,5,9,29,71,22,4,4,142,137,135,131,132,333,323,314,296,294,4,3,"POLYGON ((19.90142328029705 50.06704300946374, 19.89795806123824 50.06734564382153, 19.89842260742454 50.06956991974852, 19.90188798405465 50.06926726916322, 19.90142328029705 50.06704300946374))",True
11365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.90095863065793 50.06481874559442, 19.89749356915284 50.06512136372665, 19.89795806123824 50.06734564382153, 19.90142328029705 50.06704300946374, 19.90095863065793 50.06481874559442))",True
11366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89749356915284 50.06512136372665, 19.89402846750813 50.06542387664513, 19.89449280203264 50.06764817296023, 19.89795806123824 50.06734564382153, 19.89749356915284 50.06512136372665))",True
11367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89795806123824 50.06734564382153, 19.89449280203264 50.06764817296023, 19.89495719064065 50.06987246510933, 19.89842260742454 50.06956991974852, 19.89795806123824 50.06734564382153))",True
11368,648,324,312,336,22,17,18,29,74,48,93,79,68,15,17,31,35,34,32,36,206,197,199,196,200,412,402,411,402,399,36,23,"POLYGON ((19.92221375084074 50.06522499382583, 19.91874877293526 50.06552825945691, 19.91921426444305 50.06775243793823, 19.92267939987736 50.06744915604722, 19.92221375084074 50.06522499382583))",True
11369,6,2,4,2,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,2,2,2,2,2,5,6,6,6,6,9,2,"POLYGON ((19.92174815602834 50.06300082742293, 19.91828333563384 50.06330407679622, 19.91874877293526 50.06552825945691, 19.92221375084074 50.06522499382583, 19.92174815602834 50.06300082742293))",True
11370,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,7,2,"POLYGON ((19.91828333563384 50.06330407679622, 19.91481847502194 50.06360722096753, 19.91528375480494 50.06583141988083, 19.91874877293526 50.06552825945691, 19.91828333563384 50.06330407679622))",True
11371,269,128,152,117,10,12,6,31,12,26,24,18,12,8,8,13,23,20,12,34,108,102,99,98,97,247,233,225,221,210,22,14,"POLYGON ((19.91874877293526 50.06552825945691, 19.91528375480494 50.06583141988083, 19.91574908877705 50.06805561461652, 19.91921426444305 50.06775243793823, 19.91874877293526 50.06552825945691))",True
11372,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,6,5,1,1,1,7,3,"POLYGON ((19.92128261543095 50.06077665683819, 19.91781795253005 50.06107988995551, 19.91828333563384 50.06330407679622, 19.92174815602834 50.06300082742293, 19.92128261543095 50.06077665683819))",True
11373,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,9,1,"POLYGON ((19.92081712903966 50.05855248207131, 19.91735262361486 50.05885569893462, 19.91781795253005 50.06107988995551, 19.92128261543095 50.06077665683819, 19.92081712903966 50.05855248207131))",True
11374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,5,1,"POLYGON ((19.91735262361486 50.05885569893462, 19.91388807798655 50.05915881060672, 19.91435324941876 50.06138301787633, 19.91781795253005 50.06107988995551, 19.91735262361486 50.05885569893462))",True
11375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.91781795253005 50.06107988995551, 19.91435324941876 50.06138301787633, 19.91481847502194 50.06360722096753, 19.91828333563384 50.06330407679622, 19.91781795253005 50.06107988995551))",True
11376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.91435324941876 50.06138301787633, 19.91088850610994 50.06168604059862, 19.91135357420534 50.06391025993504, 19.91481847502194 50.06360722096753, 19.91435324941876 50.06138301787633))",True
11377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.91388807798655 50.05915881060672, 19.91042349216794 50.05946181708583, 19.91088850610994 50.06168604059862, 19.91435324941876 50.06138301787633, 19.91388807798655 50.05915881060672))",True
11378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.91042349216794 50.05946181708583, 19.90695886617184 50.05976471836973, 19.90742372261665 50.06198895812043, 19.91088850610994 50.06168604059862, 19.91042349216794 50.05946181708583))",True
11379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.91088850610994 50.06168604059862, 19.90742372261665 50.06198895812043, 19.90788863319714 50.06421319369665, 19.91135357420534 50.06391025993504, 19.91088850610994 50.06168604059862))",True
11380,420,213,228,192,6,11,6,15,61,88,22,24,12,14,21,28,30,24,16,42,158,157,150,147,150,318,311,301,296,296,40,30,"POLYGON ((19.91528375480494 50.06583141988083, 19.91181869646304 50.06613447509543, 19.91228387289214 50.06835868608015, 19.91574908877705 50.06805561461652, 19.91528375480494 50.06583141988083))",True
11381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,"POLYGON ((19.91481847502194 50.06360722096753, 19.91135357420534 50.06391025993504, 19.91181869646304 50.06613447509543, 19.91528375480494 50.06583141988083, 19.91481847502194 50.06360722096753))",True
11382,3,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,5,5,3,3,3,4,1,"POLYGON ((19.91135357420534 50.06391025993504, 19.90788863319714 50.06421319369665, 19.90835359792245 50.06643742509873, 19.91181869646304 50.06613447509543, 19.91135357420534 50.06391025993504))",True
11383,56,27,33,23,4,1,1,1,3,1,21,10,2,2,4,0,3,3,0,0,15,16,15,14,13,29,35,35,31,29,16,6,"POLYGON ((19.91181869646304 50.06613447509543, 19.90835359792245 50.06643742509873, 19.90881861680144 50.06866165232712, 19.91228387289214 50.06835868608015, 19.91181869646304 50.06613447509543))",True
11384,535,204,289,246,16,19,19,16,52,40,46,38,30,24,28,44,42,33,21,67,190,178,172,172,171,538,512,492,483,474,38,28,"POLYGON ((19.93607325995645 50.06401087926733, 19.93260844307945 50.06431456570804, 19.93307456465965 50.06653867911761, 19.93653953903686 50.06623497639551, 19.93607325995645 50.06401087926733))",True
11385,353,171,168,185,10,15,12,43,30,35,27,12,25,17,21,14,21,22,9,40,141,136,129,124,128,355,330,294,269,271,64,37,"POLYGON ((19.93560703517046 50.06178677794983, 19.93214237577626 50.06209044811123, 19.93260844307945 50.06431456570804, 19.93607325995645 50.06401087926733, 19.93560703517046 50.06178677794983))",True
11386,608,282,309,299,24,25,15,66,71,60,61,32,30,21,20,46,51,23,19,44,220,210,202,192,188,510,486,473,450,427,67,56,"POLYGON ((19.93214237577626 50.06209044811123, 19.92867767611246 50.06239401307843, 19.92914358592586 50.06461814694932, 19.93260844307945 50.06431456570804, 19.93214237577626 50.06209044811123))",True
11387,402,177,180,222,13,18,17,30,31,34,63,26,28,14,7,30,40,15,10,26,131,125,118,120,121,318,311,296,302,294,41,27,"POLYGON ((19.93260844307945 50.06431456570804, 19.92914358592586 50.06461814694932, 19.92960954999865 50.06684227663491, 19.93307456465965 50.06653867911761, 19.93260844307945 50.06431456570804))",True
11388,423,194,180,243,7,4,10,43,35,53,69,29,17,14,13,25,47,18,11,28,150,141,128,130,129,366,338,305,306,300,64,29,"POLYGON ((19.93514086466995 50.05956267244289, 19.93167636274086 50.05986632632673, 19.93214237577626 50.06209044811123, 19.93560703517046 50.06178677794983, 19.93514086466995 50.05956267244289))",True
11389,285,117,175,110,7,13,6,6,44,27,17,23,6,27,8,19,29,9,15,29,101,100,93,93,96,268,261,250,244,245,26,15,"POLYGON ((19.93467474844585 50.05733856274592, 19.93121040396424 50.05764220035414, 19.93167636274086 50.05986632632673, 19.93514086466995 50.05956267244289, 19.93467474844585 50.05733856274592))",True
11390,1045,489,592,453,30,28,38,76,65,103,164,53,45,41,54,62,77,45,36,128,375,367,353,354,363,915,867,828,804,798,63,49,"POLYGON ((19.93121040396424 50.05764220035414, 19.92774601922734 50.05794573277912, 19.92821182054925 50.06016987502181, 19.93167636274086 50.05986632632673, 19.93121040396424 50.05764220035414))",True
11391,491,166,212,279,11,12,6,21,13,56,79,45,43,35,42,29,32,26,11,30,134,121,114,122,120,460,432,417,415,400,52,38,"POLYGON ((19.93167636274086 50.05986632632673, 19.92821182054925 50.06016987502181, 19.92867767611246 50.06239401307843, 19.93214237577626 50.06209044811123, 19.93167636274086 50.05986632632673))",True
11392,703,259,465,238,22,20,15,8,48,89,60,46,32,39,51,54,58,51,24,86,194,188,188,197,206,594,589,593,607,605,50,37,"POLYGON ((19.92821182054925 50.06016987502181, 19.92474723810836 50.06047331852631, 19.92521293619215 50.06269747284973, 19.92867767611246 50.06239401307843, 19.92821182054925 50.06016987502181))",True
11393,703,259,465,238,22,20,15,8,48,89,60,46,32,39,51,54,58,51,24,86,194,188,188,197,206,594,589,593,607,605,50,37,"POLYGON ((19.92821182054925 50.06016987502181, 19.92474723810836 50.06047331852631, 19.92521293619215 50.06269747284973, 19.92867767611246 50.06239401307843, 19.92821182054925 50.06016987502181))",True
11394,703,259,465,238,22,20,15,8,48,89,60,46,32,39,51,54,58,51,24,86,194,188,188,197,206,594,589,593,607,605,50,37,"POLYGON ((19.92821182054925 50.06016987502181, 19.92474723810836 50.06047331852631, 19.92521293619215 50.06269747284973, 19.92867767611246 50.06239401307843, 19.92821182054925 50.06016987502181))",True
11395,703,259,465,238,22,20,15,8,48,89,60,46,32,39,51,54,58,51,24,86,194,188,188,197,206,594,589,593,607,605,50,37,"POLYGON ((19.92821182054925 50.06016987502181, 19.92474723810836 50.06047331852631, 19.92521293619215 50.06269747284973, 19.92867767611246 50.06239401307843, 19.92821182054925 50.06016987502181))",True
11396,396,144,229,167,13,15,20,15,16,29,42,26,33,16,23,27,29,24,21,47,119,114,120,122,129,375,361,367,367,367,38,29,"POLYGON ((19.92774601922734 50.05794573277912, 19.92428159424826 50.05824916001883, 19.92474723810836 50.06047331852631, 19.92821182054925 50.06016987502181, 19.92774601922734 50.05794573277912))",True
11397,396,144,229,167,13,15,20,15,16,29,42,26,33,16,23,27,29,24,21,47,119,114,120,122,129,375,361,367,367,367,38,29,"POLYGON ((19.92774601922734 50.05794573277912, 19.92428159424826 50.05824916001883, 19.92474723810836 50.06047331852631, 19.92821182054925 50.06016987502181, 19.92774601922734 50.05794573277912))",True
11398,396,144,229,167,13,15,20,15,16,29,42,26,33,16,23,27,29,24,21,47,119,114,120,122,129,375,361,367,367,367,38,29,"POLYGON ((19.92774601922734 50.05794573277912, 19.92428159424826 50.05824916001883, 19.92474723810836 50.06047331852631, 19.92821182054925 50.06016987502181, 19.92774601922734 50.05794573277912))",True
11399,396,144,229,167,13,15,20,15,16,29,42,26,33,16,23,27,29,24,21,47,119,114,120,122,129,375,361,367,367,367,38,29,"POLYGON ((19.92774601922734 50.05794573277912, 19.92428159424826 50.05824916001883, 19.92474723810836 50.06047331852631, 19.92821182054925 50.06016987502181, 19.92774601922734 50.05794573277912))",True
11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,"POLYGON ((19.92428159424826 50.05824916001883, 19.92081712903966 50.05855248207131, 19.92128261543095 50.06077665683819, 19.92474723810836 50.06047331852631, 19.92428159424826 50.05824916001883))",True
11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,13,1,"POLYGON ((19.92474723810836 50.06047331852631, 19.92128261543095 50.06077665683819, 19.92174815602834 50.06300082742293, 19.92521293619215 50.06269747284973, 19.92474723810836 50.06047331852631))",True
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,13,1,"POLYGON ((19.92474723810836 50.06047331852631, 19.92128261543095 50.06077665683819, 19.92174815602834 50.06300082742293, 19.92521293619215 50.06269747284973, 19.92474723810836 50.06047331852631))",True
11403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,13,1,"POLYGON ((19.92474723810836 50.06047331852631, 19.92128261543095 50.06077665683819, 19.92174815602834 50.06300082742293, 19.92521293619215 50.06269747284973, 19.92474723810836 50.06047331852631))",True
11404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,13,1,"POLYGON ((19.92474723810836 50.06047331852631, 19.92128261543095 50.06077665683819, 19.92174815602834 50.06300082742293, 19.92521293619215 50.06269747284973, 19.92474723810836 50.06047331852631))",True
11405,774,361,430,344,23,27,22,59,53,76,88,48,39,32,19,62,95,38,27,66,260,249,242,244,251,612,586,566,567,563,67,49,"POLYGON ((19.92914358592586 50.06461814694932, 19.92567868850866 50.06492162298932, 19.92614449506685 50.06714576894542, 19.92960954999865 50.06684227663491, 19.92914358592586 50.06461814694932))",True
11406,625,287,301,324,17,18,42,54,31,60,54,30,37,33,30,40,88,29,16,46,219,208,207,205,207,534,516,505,482,468,57,42,"POLYGON ((19.92867767611246 50.06239401307843, 19.92521293619215 50.06269747284973, 19.92567868850866 50.06492162298932, 19.92914358592586 50.06461814694932, 19.92867767611246 50.06239401307843))",True
11407,114,46,69,45,3,5,3,10,6,13,8,8,11,5,4,7,9,6,3,13,43,43,43,43,43,116,120,116,115,109,19,6,"POLYGON ((19.92521293619215 50.06269747284973, 19.92174815602834 50.06300082742293, 19.92221375084074 50.06522499382583, 19.92567868850866 50.06492162298932, 19.92521293619215 50.06269747284973))",True
11408,114,46,69,45,3,5,3,10,6,13,8,8,11,5,4,7,9,6,3,13,43,43,43,43,43,116,120,116,115,109,19,6,"POLYGON ((19.92521293619215 50.06269747284973, 19.92174815602834 50.06300082742293, 19.92221375084074 50.06522499382583, 19.92567868850866 50.06492162298932, 19.92521293619215 50.06269747284973))",True
11409,114,46,69,45,3,5,3,10,6,13,8,8,11,5,4,7,9,6,3,13,43,43,43,43,43,116,120,116,115,109,19,6,"POLYGON ((19.92521293619215 50.06269747284973, 19.92174815602834 50.06300082742293, 19.92221375084074 50.06522499382583, 19.92567868850866 50.06492162298932, 19.92521293619215 50.06269747284973))",True
11410,114,46,69,45,3,5,3,10,6,13,8,8,11,5,4,7,9,6,3,13,43,43,43,43,43,116,120,116,115,109,19,6,"POLYGON ((19.92521293619215 50.06269747284973, 19.92174815602834 50.06300082742293, 19.92221375084074 50.06522499382583, 19.92567868850866 50.06492162298932, 19.92521293619215 50.06269747284973))",True
11411,318,160,179,139,10,9,5,10,55,34,54,14,18,7,18,23,14,7,8,32,115,114,106,107,104,233,231,229,227,211,28,21,"POLYGON ((19.92567868850866 50.06492162298932, 19.92221375084074 50.06522499382583, 19.92267939987736 50.06744915604722, 19.92614449506685 50.06714576894542, 19.92567868850866 50.06492162298932))",True
11412,318,160,179,139,10,9,5,10,55,34,54,14,18,7,18,23,14,7,8,32,115,114,106,107,104,233,231,229,227,211,28,21,"POLYGON ((19.92567868850866 50.06492162298932, 19.92221375084074 50.06522499382583, 19.92267939987736 50.06744915604722, 19.92614449506685 50.06714576894542, 19.92567868850866 50.06492162298932))",True
11413,318,160,179,139,10,9,5,10,55,34,54,14,18,7,18,23,14,7,8,32,115,114,106,107,104,233,231,229,227,211,28,21,"POLYGON ((19.92567868850866 50.06492162298932, 19.92221375084074 50.06522499382583, 19.92267939987736 50.06744915604722, 19.92614449506685 50.06714576894542, 19.92567868850866 50.06492162298932))",True
